x,y,category,title
10.284798,22.53375,entertainment,Parents weep as they tell court how daughter died in bouncy castle
-7.9537497,-12.2931,entertainment,Prison officer who fell for inmate after a riot is spared jail
0.16181932,1.167912,entertainment,Leslie Grantham who played Dirty Den in EastEnders has died aged 71
20.404333,-11.782447,technology,"Justin Roiland is a totally chill, normal guy with a new video game"
-5.2862983,-20.971235,technology,Comcast says it’s no longer throttling heavy internet users' speeds
-4.7455854,-37.631783,entertainment,Why Jonathan Safran Foer (and Natalie Portman) brought<em> Eating Animals</em> to the screen
6.6104302,22.252846,entertainment,RHONJ star Teresa Giudice and husband Joe's bankruptcy case dismissed
-5.348529,-37.640667,entertainment,How <em>Bumblebee</em>'s changes could save <em>Transformers</em> — and lead to an Optimus Prime movie
-6.5793204,2.0918312,entertainment,Chris Hardwick references removed from Nerdist website amid possible sexual assault claims
11.501179,-28.959969,entertainment,Oprah Winfrey signs multi-year partnership with Apple for original programming
-4.752159,-37.37261,entertainment,<em>Captain Marvel</em> enlists Pinar Toprak as the MCU's first female composer
-4.963256,-35.805206,entertainment,<em>Yellowstone</em> is soapy trash that badly wants to be taken seriously: EW review
19.34048,22.341196,sports,"Tiger 10 over at U.S. Open, likely to miss cut"
-3.1939344,-20.066227,business,"All That Business Travel May Be Making You Physically and Mentally Sick, Study Says"
1.4734955,-14.6780405,business,"The Ledger: Ethereum Cofounder on SEC Blessing, Tether's Bitcoin Domination, Ripple vs. Stellar Lumens"
-16.599363,1.1355178,business,Trump Wants People to 'Sit Up At Attention' For Him Like Kim Jong Un's Do
-6.519134,-4.2906036,business,Lessons from Europe: How to Get More Women on Corporate Boards
9.804511,-31.691082,business,Apple's Tim Cook Says Every Apple Park Employee Has a Standing Desk
-18.447727,-2.1907663,business,Ivanka Trump’s Paid Leave Policy Would Be Disastrous. Here Are Some Better Options
-1.7718743,30.109167,sports,Portugal 3 Spain 3: Brilliant Ronaldo hat-trick earns thrilling draw
-1.1644384,29.314915,sports,Cristiano Ronaldo makes history with goal at eighth successive major tournament
-11.010672,0.07794296,sports,Iran party rumbles on but Morocco should take pride in their tears
-9.173692,0.15486784,sports,Morocco 0 Iran 1: Bouhaddouz own-goal gifts game to Queiroz's men
6.3188386,23.194496,sports,Ronaldo accepts suspended prison sentence and fine to settle tax case
-10.476994,34.438145,sports,Djourou: Switzerland's World Cup group tough but anything is possible
-17.225801,6.9675746,general,China Warns U.S. Firms as Trade War Brews: Buckle Up
-25.298538,-2.6097474,general,"With GOP flustered, White House aides try to clarify Trump's immigration comments"
-11.635684,-6.3498673,general,Michael Cohen Seeks Gag Order on Lawyer for Stormy Daniels
7.983754,-5.8643174,general,"Kansas sheriff’s deputy dead, 1 in critical condition after shooting near courthouse"
28.929678,2.779275,general,"The Latest: Police say man tells them he shot kids, others"
-6.1185584,-22.64483,general,"Harvard Rated Asian-American Applicants Lower on Personality Traits, Lawsuit Says"
20.385386,3.2826092,entertainment,E3 2018: How The Last of Us Part 2 Redesigned Combat for Playing as Ellie - IGN
19.699816,3.949103,entertainment,Best Action Movies on Netflix Right Now (June 2018) - IGN
20.355755,7.1270275,entertainment,E3 2018: Why Nintendo Sees Switch Online as the Virtual Console Successor - IGN
20.12881,3.717044,entertainment,Opinion: Why The Incredibles Remains One of Pixar's Best - IGN
21.252657,0.8578931,entertainment,Never Alone Creators Reveal New Game Beyond Blue - IGN
24.944113,2.7009254,entertainment,The Man Behind The KazHiraiCEO Parody Account Has Been Revealed - IGN
21.237215,0.9344209,entertainment,"E3 2018: Kingdom Hearts 3's New Trailers, Worlds, Gameplay Revealed - IGN"
24.983679,2.7003744,entertainment,Spider-Man PS4 Becomes Marvel Comics Canon Thanks to Spidergeddon Event - IGN
33.320152,-12.181366,general,David Davis 'blocked' plans to give parliament more power over Brexit after protests of Tory right-wing
31.503418,-12.109584,general,Bill to make upskirting criminal offence blocked by Tory MP Sir Christopher Chope
8.682419,-13.367042,general,Moped 'highwaymen' who stabbed charity worker to death for iPhone PIN jailed for life
-11.4605465,-14.320814,general,Paul Manafort: Trump's former campaign manager sent to jail to await trial
-2.9964721,30.500544,general,"World Cup 2018, Spain vs Portugal: Cristiano Ronaldo scores stunning hat-trick to salvage point in Sochi"
1.114603,-17.936409,general,Drill rap gang banned from making music without police permission in legal first
-20.734264,4.6257725,general,Trump to impose tariffs on $50bn worth of Chinese goods
1.2173159,-8.407536,entertainment,Learn how to create Raspberry Pi projects with these online courses
8.963248,3.3388677,entertainment,'Little Fires Everywhere' is a beautiful novel that takes you places you'll never expect to go
1.1318406,0.12945358,entertainment,The Wype helps keep hands clean while snacking at the computer
-10.859099,34.117218,entertainment,Someone brought an IRL World Cup meme to a soccer match
32.250294,-12.521404,general,Theresa May 'disappointed' upskirting bill is blocked after Tory MP objects
6.211134,-3.589119,general,Bill to ban upskirting derailed after being opposed by Conservative MP
7.850816,-11.268109,general,Mum and daughter Isis terror cell jailed for plotting Westminster attack
7.275177,-12.867558,general,Sergeant who tried to kill his wife by tampering with parachute is jailed for life
28.851948,2.9978583,general,Man in rooftop stand-off with police after 'run-in' with paedophile hunters
2.7073495,2.8260221,general,Guy who was told he had the wrong number sends d*ck pic anyway
4.0865445,-6.341449,general,Doctor tied to tree as wife and daughter were raped at gunpoint by gang of 20
8.963916,3.338081,general,Heart-breaking images of little girl ‘beaten by father’ and chained to toilet
27.610857,1.8372341,general,Man arrested after cruise ship party turned into 'drug-fuelled orgy'
21.643414,-12.543876,general,Unai Emery sends message to Granit Xhaka after Arsenal star signs new contract
-16.523642,-0.9792766,general,Hoover Dam 'gunman' blocks road 'with message for Donald Trump'
6.7158136,-12.899048,general,"Epilepsy patient Billy Caldwell, 12, fights for life after cannabis oil seized"
4.811687,0.48337933,general,Terrified passengers on burning plane ignore crew's warnings in rush to escape
3.3353257,2.0659926,general,Helen McCourt's killer taunted her mum after she begged for location of body
17.16839,-2.6709335,general,Hungover woman wakes up to see she's kidnapped stranger's dog on boozy night out
-1.8174948,30.035965,general,5 talking points as glorious Ronaldo treble salvages point for Portugal v Spain
27.536179,-2.5434923,general,Man accused of 'killing student with diet pills' says he was 'satisfying demand'
1.8232393,-13.51837,general,Katie Price and toyboy knock back gin and tonics on 9am flight
-9.089796,15.928977,entertainment,"Sadly, Millie Bobby Brown Has A Very Good Reason For Skipping The Movie & TV Awards"
13.440598,1.2324113,entertainment,Everything You Need To Know About The 2018 MTV Movie & TV Awards
21.408018,-13.790526,entertainment,Drake Still Isn't Over That Girl Who Said He Couldn't Sing On 2 Chainz's New Song
11.785412,-1.0708042,entertainment,American Horror Story Season 8 Theme Revealed And — Surprise! — It's A Crossover
5.496271,8.676304,entertainment,Nicki Minaj And Ariana Grande's 'Bed' Might Make Pete Davidson Blush
-9.03392,16.014935,science,Mediterranean diet is still good for you but only if you’re rich
-15.853978,8.437244,science,Underwater robot finds second world war bomber plane on seabed
4.3468213,1.209543,science,AI can detect early signs of Parkinson’s from brain scans alone
-11.349499,-14.298657,general,A federal judge orders ex-Trump campaign chairman Paul Manafort to jail amid witness-tampering allegations
3.894336,-7.581375,general,Almost 45 children a day are being taken from their families and placed in immigrant detention centers: Report
-21.667324,-1.58841,general,"Republicans' blind loyalty to Donald Trump is a ""cancerous growth"" in the GOP, Mark Sanford Says"
8.520342,-5.685169,general,Live updates: Sheriff's deputies in Kansas City shot near courthouse
-16.975477,6.37333,general,"Trump-China trade war could erase all economic gains from tax plan, suggests president's former adviser"
-4.2878757,-20.330185,general,"Feminists spend more time on difficult math equations and are more willing to sacrifice men, study says"
1.0422997,-17.99991,general,"Ditch your iPhone X, the retro 3GS is making a comeback"
0.7128841,-18.616629,general,Trump Is Making Us All Live in His Delusional Reality Show
9.890795,6.150579,general,42 Things on Sale You’ll Actually Want to Buy: From Margiela to Swedish Hasbeens
-3.2461946,8.224665,general,What Are You Getting When You Buy a Refurbished Vitamix?
6.820793,12.939513,general,I Had No Idea What Fatherhood Was Going to be Like
-19.532663,-3.1055653,general,Trump Isn’t Very Popular in the Heartland States He Won in 2016
-8.3746195,-12.204667,general,I Saw Jake Paul Live and All I Got Was a Creeping Sense of Existential Dread
11.941455,-0.967273,sports,NFL trope season is here! The finest in recycled themes
5.4479423,-1.1664399,sports,Eric Weddle: Offseason moves 'lit a fire' in Joe Flacco
5.6927214,8.394719,entertainment,Just Cause 4 director explains how to make explosive barrels feel fresh
0.4765414,-3.236306,entertainment,Cyberpunk 2077 will include full nudity for a very important reason
20.878485,9.759314,entertainment,How does Fortnite hold up on the Switch graphically? Let’s find out
-10.074855,9.498965,entertainment,Compulsion Games promises to continue making ‘crazy games’ following Microsoft acquisition
10.257235,9.204083,entertainment,Watch 30 minutes of Daemon X Machina gameplay from E3
5.1219883,5.3020315,entertainment,Cyberpunk 2077: 3 things it gets right about the original tabletop RPG
7.121803,2.9215693,entertainment,"The Last of Us tops 17 million copies sold on PS3, PS4"
9.741371,-30.597017,technology,Apple has hired Oprah Winfrey to create original content for Apple TV
1.7929946,8.576397,technology,Silicon Valley Congressman Ro Khanna on Recode Decode: podcast transcript
-9.142634,34.213505,technology,World Cup soccer highlights will put social media’s copyright tools to the test
0.89168066,19.446798,technology,AT&T can buy Time Warner. What does that mean for everyone else?
0.4960676,8.496564,technology,Full transcript: Vox Editor at Large Ezra Klein on Recode Media
8.953645,-2.5245314,general,Gorilla using sign language to tell visitors they can't throw food into his cage
17.035847,-2.4028063,general,My wife is halfway through CHEMO and the toughest woman I know. Fuck Cancer! • r/pics
-11.292804,-13.491678,general,U.S. judge sends ex-Trump campaign head Manafort to jail pre-trial
-21.297499,4.8417897,general,Trump sets $50 billion in China tariffs; Beijing vows to strike back
-5.137361,-20.184477,general,"U.S. government says nearly 2,000 child separations at Mexico border in under two months"
-12.83953,-4.937192,general,Trump's personal lawyer Cohen loses bid for quick Avenatti gag order
-31.453451,-10.884229,general,Trump quip about North Korea's Kim sparks outcry on social media
3.8772902,-0.07254302,general,"Soaring costs, loss of benefits top Americans' healthcare worries: Reuters/Ipsos poll"
10.027256,-31.086245,general,Apple nabs Oprah as top talent flocks to digital entertainment
7.8216906,-5.8938513,general,Pakistani Taliban leader killed in air strike in Afghanistan near border
-5.4708934,-17.424212,technology,Judge says 'literal but nonsensical' Google translation isn't consent for police search
0.6376733,-0.9162642,technology,Machines learn language better by using a deep understanding of words
11.501731,-28.94641,technology,Apple and Oprah sign a multi-year partnership on original content
0.9433643,1.1592898,technology,Kustomer gets $26M to take on Zendesk with an omnichannel approach to customer support
21.165422,-14.028362,technology,"With its new in-car operating system, BMW slowly breaks with tradition"
9.220474,-30.172674,technology,Apple Maps outage disrupts search and navigation for all users
-1.1636684,-9.935312,technology,European and Indian regulators team up to defend net neutrality
-10.255067,8.2140665,technology,8 virtual reality games you'll want to play from E3 2018
15.905938,-16.942205,business,Some thoughts on the crisis of liberalism—and how to fix it
-11.149958,-13.810232,general,Paul Manafort: judge sends ex-Trump chair to jail for violating bail terms
11.468596,1.2484535,general,‘Men need to change’: anger grows over police response to comedian's murder
-2.2463102,29.894722,general,Cristiano Ronaldo hits hat-trick as Portugal deny Spain in six-goal thriller
-3.7303252,-7.116536,general,Special visas for white South African farmers on agenda for Liberal council meeting
4.66253,-0.918568,general,Oxfam to axe jobs and aid programmes in £16m cuts after scandal
4.379199,4.530357,general,Delhi's air pollution is now so bad it is literally off the chart
13.474978,15.912924,general,Frydenberg tells states conservative Liberals won't get their way on emissions cuts
-1.7917902,-6.825774,general,South Australia Catholic church to ignore law on reporting confessions of abuse
33.86478,-12.803243,general,Tory rebel claims May was forced to backtrack on Brexit promise
7.8508863,-11.268096,general,Members of all-female terror cell jailed over London knife plot
27.915783,-0.38022602,general,SIT says Sri Ram Sene man Waghmore had shot Gauri
-1.7718748,30.10917,general,FIFA 2018: Ronaldo hat-trick earns Portugal draw with Spain in thriller
-15.494666,-4.227588,general,"Trump Calls Female Reporter 'So Obnoxious,' Tells Her To Be Quiet"
-18.191977,-4.98931,general,'Viva Le Resistance': FBI Anti-Trump Messages Give President More 'Deep State' Fodder
3.2345996,0.5584386,general,Michigan Not Waiting Around For EPA To Fix Weak Rules On Lead In Drinking Water
2.1409602,1.1037676,general,Yet Another Top Interior Department Official Seems To Have An Ethics Problem
-10.497941,-14.033595,general,Ex-Trump Campaign Manager Paul Manafort Jailed After New Mueller Indictment
-18.003742,-2.997139,general,"Giuliani: Trump Will Win Second Term Easily, Especially If Dems Nominate ‘Moron’ Biden"
-4.5677133,31.316986,entertainment,Everyone's In Awe Of Cristiano Ronaldo's Performance At The World Cup
6.4543247,-12.410466,entertainment,Boy With Epilepsy Reportedly Left Fighting For Life After Medical Cannabis Seized
10.0297365,-31.085318,entertainment,​Apple Users Are Complaining That IOS 11.4 Is Killing Their Battery
1.2974623,-3.4992516,entertainment,"Meet The Monster Grill - All 6,000 Calories Of It"
12.63277,-8.681398,entertainment,LadBaby Wins Clas Ohlson Celebrity Dad Of The Year For 2018
11.674065,-1.2021325,entertainment,'American Horror Story' Season 8 To Be 'Murder House' and Coven' Crossover
-21.089102,5.5079865,general,U.S. to Put Tariffs on $50 Billion in Chinese Goods as Trade Fight Widens
-8.417627,-13.806684,general,"Judge Orders Manafort Jailed Before Trial, Citing New Obstruction Charges"
-32.86911,-10.915888,general,"Trump, Riding a North Korea High, Unloads on the F.B.I., Democrats and Obama"
-15.7113085,-2.5045812,general,"Trump’s Interview on ‘Fox and Friends’ Covered a Lot. Here Are Some of the Key Things He Said, Fact-Checked."
-4.8968472,5.122826,technology,Soundcore Space NC review: Anker's first ANC cans are a winner
8.28699,15.229074,technology,Apple Maps outage caused people to switch to Google like they should've anyway
19.892483,8.908157,technology,Nintendo resurrects two of its oldest arcade titles for the Switch
-4.865238,20.041094,technology,How blockchain  will transform the e-commerce industry over the next few years
13.455994,2.9568036,technology,Name your price to learn all you need to know about using Amazon Web Services
0.18534131,-1.4599442,technology,The word 'hack' is now meaningless and should be retired
3.516198,-27.922518,technology,SEC: Ethereum is too ‘decentralized’ to be considered a security
-7.218906,9.61471,technology,Netflix is definitely not getting into gaming (depending on how you define games)
-6.431249,31.552029,sports,Spain And Portugal Just Gave Us One Of The Most Entertaining World Cup Games Ever
-1.4595724,28.488445,sports,People Think They've Worked Out The Reason Behind Cristiano Ronaldo's Celebration
-0.7081311,29.163164,sports,"David De Gea Does His Best Rob Green Impression, Gifts Cristiano Ronaldo A Second"
-1.9657543,29.451042,sports,"Cristiano Ronaldo Scores Incredible Free Kick Against Spain, THE GOAT"
-10.436485,31.829115,sports,The 'Vuvuzela' Has Returned To The World Cup And People Are Muting Their TV
-15.008436,30.68505,sports,Robbie Williams Gives The Middle Finger To Millions Watching At Home During World Cup Ceremony
18.392208,-11.017483,sports,David De Gea Agrees New Five-Year Deal With Manchester United
-9.521293,36.107548,sports,Sons Of Brazil's Most Famous Fan Are Continuing His Legacy At The World Cup
-2.5465748,6.5898705,technology,E3 2018: the most important stories from gaming’s biggest week
-4.991965,-7.421507,technology,White House announces 25 percent tariff on Chinese tech goods
1.1955616,-8.901198,technology,The Boring Company’s Chicago project seems awfully cheap for something so big
-11.310513,-11.702578,technology,Trump’s 2020 campaign reportedly working with former Cambridge Analytica employees
-20.5619,5.094161,business,China to Impose Tariffs of 25% on 545 U.S. Products
-12.17762,-6.122097,business,‘What’s He Doing Here?’: Inside Trump’s Turbulent Relationship With Michael Cohen
-25.446129,9.779441,business,UPS’s $20 Billion Problem: Operations Stuck in the 20th Century
10.162087,22.547394,business,Court Filings Detail Role of Race in Harvard Undergraduate Admissions
-11.457403,-11.876738,general,‘Very unfair!’: Trump complains about Manafort’s jailing on witness tampering allegations
-11.593477,-13.849892,general,From ‘the Count’ to inmate: The fall of former Trump campaign chair Paul Manafort
-10.905701,-14.439762,general,Analysis | Mueller keeps tightening the screws on Paul Manafort
-23.376547,-1.9437305,general,"Officials say Trump backs GOP immigration bills, despite comments opposing them. One says Trump misunderstood Fox News’ question."
-16.504635,13.842919,general,"Trump praises Kim’s authoritarian rule, says ‘I want my people to do the same’"
7.301327,4.722901,general,NIH cancels $100 million study of moderate drinking as irrevocably compromised
13.978137,-8.633236,general,Promoted six times and then fired: Inside a 24-year-old political appointee’s wild ride in Trump’s Washington
-4.865305,5.06984,general,"Review | Hands off my data! 15 more default privacy settings you should change on your TV, cellphone plan, LinkedIn and more."
-20.734638,4.62612,general,"Trump imposes import taxes on Chinese goods, and warns of ‘additional tariffs’"
-11.641989,-14.029081,general,Former Trump Campaign Head Paul Manafort Is Going to Jail While Awaiting Trial
-21.45335,5.1401396,general,Trump Administration Announces New Tariffs on $50 Billion of Chinese Goods Amid Escalating Trade Dispute
0.3628415,-0.2587185,general,Melons Are Being Recalled Over Salmonella Fears in More Than 20 States
-5.758203,-20.991405,general,"Parkland School Guard Who Didn't Stop Shooter Had Harassed One of the Victims, Family Says"
1.0450238,-2.5675702,general,'I Hate It.' Double-Amputee Climber Xia Boyu Vows Never to Return to Everest
-4.364738,-3.4036992,general,Scott Pruitt Is Fighting a Growing List of Scandals by Going to the Heartland
3.6219234,1.3613183,general,Physicist Stephen Hawking's Voice Will be Broadcast Into Space in a Final Tribute
